NtryRef;AcctIBAN;BookgDt;ValDt;Amt;Ccy;CdtDbtInd;BkTxCd;CdtrDbtrNm;CdtrDbtrIBAN;RmtInf;AddtlNtryInf;MCC
LENA-000939;CH4400700110001234567;2025-03-03;2025-03-03;120.00;CHF;DBIT;PMNT-CCRD-CWDL;;;;Bargeldbezug Bancomat UBS Stauffacher Karte xxxx 4821;6011
LENA-000940;CH4400700110001234567;2025-03-03;2025-03-03;89.00;CHF;DBIT;PMNT-IDDT-ESDD;Update Fitness AG;;;LSV Update Fitness Abo;
LENA-000941;CH4400700110001234567;2025-03-03;2025-03-03;88.05;CHF;DBIT;PMNT-CCRD-POSD;Aldi Suisse;;;Einkauf Aldi Suisse Winterthur Karte xxxx 4821;5411
LENA-000942;CH4400700110001234567;2025-03-03;2025-03-03;32.80;CHF;DBIT;PMNT-CCRD-POSD;Coop;;;Einkauf Coop Winterthur Karte xxxx 4821;5411
LENA-000943;CH4400700110001234567;2025-03-05;2025-03-05;408.10;CHF;DBIT;PMNT-IDDT-ESDD;Helsana Versicherungen AG;;;LSV Prämie Grundversicherung 03/2025;
LENA-000944;CH4400700110001234567;2025-03-06;2025-03-06;29.00;CHF;DBIT;PMNT-CCRD-POSD;Zalando;;;Einkauf Zalando Zürich Karte xxxx 4821;5651
LENA-000945;CH4400700110001234567;2025-03-06;2025-03-06;13.35;CHF;DBIT;PMNT-CCRD-POSD;ZVV Ticketautomat;;;Einkauf ZVV Ticketautomat Zürich Karte xxxx 4821;4111
LENA-000946;CH4400700110001234567;2025-03-07;2025-03-07;34.40;CHF;DBIT;PMNT-CCRD-POSD;SBB Mobile;;;Einkauf SBB Mobile Zürich Karte xxxx 4821;4111
LENA-000947;CH4400700110001234567;2025-03-10;2025-03-10;1380.00;CHF;DBIT;PMNT-ICDT-DMCT;AXA Versicherungen AG;;;Zahlung Motorfahrzeugversicherung Police 7.123.456;
LENA-000948;CH4400700110001234567;2025-03-10;2025-03-10;49.90;CHF;DBIT;PMNT-IDDT-ESDD;Sunrise GmbH;;;LSV Sunrise Mobile Abo;
LENA-000949;CH4400700110001234567;2025-03-10;2025-03-10;48.75;CHF;DBIT;PMNT-CCRD-POSD;Apotheke Bahnhof;;;Einkauf Apotheke Bahnhof Zürich Karte xxxx 4821;5912
LENA-000950;CH4400700110001234567;2025-03-10;2025-03-10;37.95;CHF;DBIT;PMNT-CCRD-POSD;Starbucks;;;Einkauf Starbucks Zürich Karte xxxx 4821;5812
LENA-000951;CH4400700110001234567;2025-03-10;2025-03-10;33.20;CHF;DBIT;PMNT-CCRD-POSD;Lidl;;;Einkauf Lidl Zürich Karte xxxx 4821;5411
LENA-000952;CH4400700110001234567;2025-03-10;2025-03-10;32.25;CHF;DBIT;PMNT-CCRD-POSD;Games Workshop Zürich;;;Einkauf Games Workshop Zürich Zürich Karte xxxx 4821;5945
LENA-000953;CH4400700110001234567;2025-03-10;2025-03-10;26.15;CHF;DBIT;PMNT-CCRD-POSD;;;;TWINT *Kafi Dihei;
LENA-000954;CH4400700110001234567;2025-03-10;2025-03-10;11.40;CHF;DBIT;PMNT-CCRD-POSD;Migros;;;Einkauf Migros Zürich Karte xxxx 4821;5411
LENA-000955;CH4400700110001234567;2025-03-12;2025-03-12;19.15;CHF;DBIT;PMNT-CCRD-POSD;ZVV Ticketautomat;;;Einkauf ZVV Ticketautomat Zürich Karte xxxx 4821;4111
LENA-000956;CH4400700110001234567;2025-03-12;2025-03-12;18.90;CHF;DBIT;PMNT-CCRD-POSD;Netflix International B.V.;;;Einkauf NETFLIX.COM Karte xxxx 4821;4899
LENA-000957;CH4400700110001234567;2025-03-14;2025-03-14;73.85;CHF;DBIT;PMNT-CCRD-POSD;Ticketcorner;;;Einkauf Ticketcorner Zürich Karte xxxx 4821;
LENA-000958;CH4400700110001234567;2025-03-14;2025-03-14;40.70;CHF;DBIT;PMNT-CCRD-POSD;Hallenbad City;;;Einkauf Hallenbad City Zürich Karte xxxx 4821;
LENA-000959;CH4400700110001234567;2025-03-14;2025-03-14;18.90;CHF;DBIT;PMNT-CCRD-POSD;;;;TWINT *Migros;
LENA-000960;CH4400700110001234567;2025-03-17;2025-03-17;459.00;CHF;DBIT;PMNT-IDDT-ESDD;AMAG Leasing AG;;;Lastschrift Leasingvertrag 4410-2231 Rate;
LENA-000961;CH4400700110001234567;2025-03-18;2025-03-18;28.85;CHF;DBIT;PMNT-CCRD-POSD;Kino Arena;;;Einkauf Kino Arena Zürich Karte xxxx 4821;
LENA-000962;CH4400700110001234567;2025-03-18;2025-03-18;13.95;CHF;DBIT;PMNT-CCRD-POSD;Spotify AB;;;Einkauf Spotify P2F4A1 Stockholm Karte xxxx 4821;5815
LENA-000963;CH4400700110001234567;2025-03-19;2025-03-19;96.75;CHF;DBIT;PMNT-CCRD-POSD;Migrol Tankstelle;;;Einkauf Migrol Tankstelle Zürich Karte xxxx 4821;5541
LENA-000964;CH4400700110001234567;2025-03-19;2025-03-19;55.90;CHF;DBIT;PMNT-CCRD-POSD;Sushi Mania;;;Einkauf Sushi Mania Zürich Karte xxxx 4821;5812
LENA-000965;CH4400700110001234567;2025-03-19;2025-03-19;30.20;CHF;DBIT;PMNT-ICDT-ESCT;;;;TWINT *Sende an Jonas Frei;
LENA-000966;CH4400700110001234567;2025-03-20;2025-03-20;687.65;CHF;DBIT;PMNT-IDDT-ESDD;Viseca Card Services SA;;;Lastschrift Viseca Card Services SA Monatsrechnung 02/2025;
LENA-000967;CH4400700110001234567;2025-03-20;2025-03-20;99.85;CHF;DBIT;PMNT-CCRD-POSD;BP Tankstelle;;;Einkauf BP Tankstelle Zürich Karte xxxx 4821;5541
LENA-000968;CH4400700110001234567;2025-03-20;2025-03-20;71.15;CHF;DBIT;PMNT-CCRD-POSD;Denner;;;Einkauf Denner Zürich Karte xxxx 4821;5411
LENA-000969;CH4400700110001234567;2025-03-21;2025-03-21;41.30;CHF;DBIT;PMNT-CCRD-POSD;Decathlon;;;Einkauf Decathlon Zürich Karte xxxx 4821;5651
LENA-000970;CH4400700110001234567;2025-03-21;2025-03-21;33.05;CHF;DBIT;PMNT-CCRD-POSD;Coop;;;Einkauf Coop Zürich HB Karte xxxx 4821;5411
LENA-000971;CH4400700110001234567;2025-03-24;2025-03-24;12.85;CHF;DBIT;PMNT-CCRD-POSD;;;;TWINT *Kafi Dihei;
LENA-000972;CH4400700110001234567;2025-03-25;2025-03-25;56.80;CHF;DBIT;PMNT-CCRD-POSD;IKEA;;;Einkauf IKEA Zürich Karte xxxx 4821;5651
LENA-000973;CH4400700110001234567;2025-03-25;2025-03-25;9.35;CHF;DBIT;PMNT-CCRD-POSD;;;;TWINT *Kafi Dihei;
LENA-000974;CH4400700110001234567;2025-03-25;2025-03-25;6926.11;CHF;CRDT;PMNT-RCDT-SALA;Limmat Data Solutions AG;CH9300762011623852957;;Gutschrift Lohn März 2025;
LENA-000975;CH4400700110001234567;2025-03-26;2025-03-26;500.00;CHF;DBIT;PMNT-ICDT-BOOK;;CH7100700110009876543;;Übertrag auf Sparkonto;
LENA-000976;CH4400700110001234567;2025-03-26;2025-03-26;33.00;CHF;DBIT;PMNT-CCRD-POSD;Starbucks;;;Einkauf Starbucks Zürich Karte xxxx 4821;5812
LENA-000977;CH4400700110001234567;2025-03-26;2025-03-26;21.70;CHF;DBIT;PMNT-ICDT-ESCT;;;;TWINT *Sende an Sarah Keller;
LENA-000978;CH7100700110009876543;2025-03-26;2025-03-26;500.00;CHF;CRDT;PMNT-RCDT-BOOK;;CH4400700110001234567;;Übertrag auf Sparkonto;
LENA-000979;CH4400700110001234567;2025-03-27;2025-03-27;74.60;CHF;DBIT;PMNT-CCRD-POSD;Tibits;;;Einkauf Tibits Zürich Karte xxxx 4821;5812
LENA-000980;CH4400700110001234567;2025-03-27;2025-03-27;14.15;CHF;DBIT;PMNT-CCRD-POSD;ZVV Ticketautomat;;;Einkauf ZVV Ticketautomat Zürich Karte xxxx 4821;4111
LENA-000981;CH4400700110001234567;2025-03-28;2025-03-28;1020.00;CHF;DBIT;PMNT-ICDT-STDO;Steueramt der Stadt Zürich;;;Dauerauftrag Steuern Ratenzahlung;
LENA-000982;CH4400700110001234567;2025-03-28;2025-03-28;68.25;CHF;DBIT;PMNT-CCRD-POSD;Aldi Suisse;;;Einkauf Aldi Suisse Winterthur Karte xxxx 4821;5411
LENA-000983;CH4400700110001234567;2025-03-28;2025-03-28;3.00;CHF;DBIT;ACMT-MDOP-CHRG;;;;Preis für Kontoführung;
LENA-000984;CH4400700110001234567;2025-04-01;2025-04-01;1890.00;CHF;DBIT;PMNT-ICDT-STDO;Immobilien Verwaltung Seefeld AG;;;Dauerauftrag Miete Wohnung Josefstrasse 12;
LENA-000985;CH4400700110001234567;2025-04-01;2025-04-01;150.00;CHF;DBIT;PMNT-ICDT-STDO;Immobilien Verwaltung Seefeld AG;;;Dauerauftrag Einstellplatz Nr. 17;
LENA-000986;CH4400700110001234567;2025-04-01;2025-04-01;15.20;CHF;DBIT;PMNT-CCRD-POSD;Tibits;;;Einkauf Tibits Zürich Karte xxxx 4821;5812
LENA-000987;CH4400700110001234567;2025-04-02;2025-04-02;11.60;CHF;DBIT;PMNT-CCRD-POSD;Parkingpay;;;Einkauf Parkingpay Zürich Karte xxxx 4821;
LENA-000988;CH4400700110001234567;2025-04-03;2025-04-03;89.00;CHF;DBIT;PMNT-IDDT-ESDD;Update Fitness AG;;;LSV Update Fitness Abo;
LENA-000989;CH4400700110001234567;2025-04-07;2025-04-07;408.10;CHF;DBIT;PMNT-IDDT-ESDD;Helsana Versicherungen AG;;;LSV Prämie Grundversicherung 04/2025;
LENA-000990;CH4400700110001234567;2025-04-07;2025-04-07;60.65;CHF;DBIT;PMNT-CCRD-POSD;Fantasywelt Zürich;;;Einkauf Fantasywelt Zürich Zürich Karte xxxx 4821;5945
LENA-000991;CH4400700110001234567;2025-04-07;2025-04-07;54.30;CHF;DBIT;PMNT-CCRD-POSD;Starbucks;;;Einkauf Starbucks Zürich Karte xxxx 4821;5812
LENA-000992;CH4400700110001234567;2025-04-08;2025-04-08;49.90;CHF;DBIT;PMNT-IDDT-ESDD;Sunrise GmbH;;;LSV Sunrise Mobile Abo;
LENA-000993;CH4400700110001234567;2025-04-08;2025-04-08;48.15;CHF;DBIT;PMNT-CCRD-POSD;Aldi Suisse;;;Einkauf Aldi Suisse Winterthur Karte xxxx 4821;5411
LENA-000994;CH4400700110001234567;2025-04-08;2025-04-08;8.80;CHF;DBIT;PMNT-CCRD-POSD;Parkhaus Urania;;;Einkauf Parkhaus Urania Zürich Karte xxxx 4821;
LENA-000995;CH4400700110001234567;2025-04-14;2025-04-14;785.35;CHF;DBIT;PMNT-ICDT-DMCT;Garage Wiedikon AG;;;Zahlung Rechnung Service und Reifenwechsel;
LENA-000996;CH4400700110001234567;2025-04-14;2025-04-14;335.00;CHF;DBIT;PMNT-ICDT-DMCT;Serafe AG;;;Zahlung Radio- und Fernsehabgabe 2025;
LENA-000997;CH4400700110001234567;2025-04-14;2025-04-14;23.00;CHF;DBIT;PMNT-CCRD-POSD;;;;TWINT *Kafi Dihei;
LENA-000998;CH4400700110001234567;2025-04-14;2025-04-14;20.90;CHF;DBIT;PMNT-CCRD-POSD;Netflix International B.V.;;;Einkauf NETFLIX.COM Karte xxxx 4821;4899
LENA-000999;CH4400700110001234567;2025-04-14;2025-04-14;14.00;CHF;DBIT;PMNT-CCRD-POSD;Parkhaus Urania;;;Einkauf Parkhaus Urania Zürich Karte xxxx 4821;
LENA-001000;CH4400700110001234567;2025-04-15;2025-04-15;459.00;CHF;DBIT;PMNT-IDDT-ESDD;AMAG Leasing AG;;;Lastschrift Leasingvertrag 4410-2231 Rate;
LENA-001001;CH4400700110001234567;2025-04-16;2025-04-16;99.90;CHF;DBIT;PMNT-CCRD-POSD;Aldi Suisse;;;Einkauf Aldi Suisse Zürich HB Karte xxxx 4821;5411
LENA-001002;CH4400700110001234567;2025-04-16;2025-04-16;17.70;CHF;DBIT;PMNT-CCRD-POSD;SBB Mobile;;;Einkauf SBB Mobile Zürich Karte xxxx 4821;4111
LENA-001003;CH4400700110001234567;2025-04-18;2025-04-18;103.95;CHF;DBIT;PMNT-CCRD-POSD;Lidl;;;Einkauf Lidl Zürich Karte xxxx 4821;5411
LENA-001004;CH4400700110001234567;2025-04-18;2025-04-18;20.30;CHF;DBIT;PMNT-CCRD-POSD;Zeughauskeller;;;Einkauf Zeughauskeller Zürich Karte xxxx 4821;5812
LENA-001005;CH4400700110001234567;2025-04-18;2025-04-18;13.95;CHF;DBIT;PMNT-CCRD-POSD;Spotify AB;;;Einkauf Spotify P2F4A1 Stockholm Karte xxxx 4821;5815
LENA-001006;CH4400700110001234567;2025-04-21;2025-04-21;917.70;CHF;DBIT;PMNT-CCRD-POSD;Decathlon;;;Einkauf Decathlon Zürich Karte xxxx 4821;5651
LENA-001007;CH4400700110001234567;2025-04-21;2025-04-21;94.25;CHF;DBIT;PMNT-IDDT-ESDD;Viseca Card Services SA;;;Lastschrift Viseca Card Services SA Monatsrechnung 03/2025;
LENA-001008;CH4400700110001234567;2025-04-21;2025-04-21;81.00;CHF;DBIT;PMNT-CCRD-POSD;Coop Pronto Tankstelle;;;Einkauf Coop Pronto Tankstelle Zürich Karte xxxx 4821;5541
LENA-001009;CH4400700110001234567;2025-04-21;2025-04-21;55.40;CHF;DBIT;PMNT-CCRD-POSD;Tibits;;;Einkauf Tibits Zürich Karte xxxx 4821;5812
LENA-001010;CH4400700110001234567;2025-04-21;2025-04-21;51.40;CHF;DBIT;PMNT-CCRD-POSD;Restaurant Hiltl;;;Einkauf Restaurant Hiltl Zürich Karte xxxx 4821;5812
LENA-001011;CH4400700110001234567;2025-04-21;2025-04-21;44.65;CHF;DBIT;PMNT-CCRD-POSD;Tibits;;;Einkauf Tibits Zürich Karte xxxx 4821;5812
LENA-001012;CH4400700110001234567;2025-04-21;2025-04-21;39.20;CHF;DBIT;PMNT-CCRD-POSD;Manor;;;Einkauf Manor Zürich Karte xxxx 4821;5651
LENA-001013;CH4400700110001234567;2025-04-21;2025-04-21;26.75;CHF;DBIT;PMNT-CCRD-POSD;Parkingpay;;;Einkauf Parkingpay Zürich Karte xxxx 4821;
LENA-001014;CH4400700110001234567;2025-04-21;2025-04-21;13.95;CHF;DBIT;PMNT-CCRD-POSD;;;;TWINT *Kafi Dihei;
LENA-001015;CH4400700110001234567;2025-04-21;2025-04-21;24.30;CHF;CRDT;PMNT-RCDT-ESCT;;;;TWINT *Empfangen von Anna Meier;
LENA-001016;CH4400700110001234567;2025-04-22;2025-04-22;90.50;CHF;DBIT;PMNT-IDDT-ESDD;ewz Elektrizitätswerk der Stadt Zürich;;;LSV Stromrechnung;
LENA-001017;CH4400700110001234567;2025-04-22;2025-04-22;25.50;CHF;DBIT;PMNT-CCRD-POSD;Aldi Suisse;;;Einkauf Aldi Suisse Winterthur Karte xxxx 4821;5411
LENA-001018;CH4400700110001234567;2025-04-23;2025-04-23;23.00;CHF;DBIT;PMNT-CCRD-POSD;Aldi Suisse;;;Einkauf Aldi Suisse Winterthur Karte xxxx 4821;5411
LENA-001019;CH4400700110001234567;2025-04-23;2025-04-23;12.25;CHF;DBIT;PMNT-CCRD-POSD;ZVV Ticketautomat;;;Einkauf ZVV Ticketautomat Zürich Karte xxxx 4821;4111
LENA-001020;CH4400700110001234567;2025-04-25;2025-04-25;48.25;CHF;DBIT;PMNT-CCRD-POSD;Aldi Suisse;;;Einkauf Aldi Suisse Zürich HB Karte xxxx 4821;5411
LENA-001021;CH4400700110001234567;2025-04-25;2025-04-25;6926.11;CHF;CRDT;PMNT-RCDT-SALA;Limmat Data Solutions AG;CH9300762011623852957;;Gutschrift Lohn April 2025;
LENA-001022;CH4400700110001234567;2025-04-28;2025-04-28;1020.00;CHF;DBIT;PMNT-ICDT-STDO;Steueramt der Stadt Zürich;;;Dauerauftrag Steuern Ratenzahlung;
LENA-001023;CH4400700110001234567;2025-04-28;2025-04-28;500.00;CHF;DBIT;PMNT-ICDT-BOOK;;CH7100700110009876543;;Übertrag auf Sparkonto;
LENA-001024;CH4400700110001234567;2025-04-28;2025-04-28;108.75;CHF;DBIT;PMNT-CCRD-POSD;Shell;;;Einkauf Shell Zürich Karte xxxx 4821;5541
LENA-001025;CH4400700110001234567;2025-04-28;2025-04-28;96.40;CHF;DBIT;PMNT-CCRD-POSD;Lidl;;;Einkauf Lidl Winterthur Karte xxxx 4821;5411
LENA-001026;CH4400700110001234567;2025-04-28;2025-04-28;50.70;CHF;DBIT;PMNT-CCRD-POSD;Games Workshop Zürich;;;Einkauf Games Workshop Zürich Zürich Karte xxxx 4821;5945
LENA-001027;CH4400700110001234567;2025-04-28;2025-04-28;42.75;CHF;DBIT;PMNT-CCRD-POSD;SBB Mobile;;;Einkauf SBB Mobile Zürich Karte xxxx 4821;4111
LENA-001028;CH4400700110001234567;2025-04-28;2025-04-28;15.00;CHF;DBIT;PMNT-CCRD-POSD;;;;TWINT *Kafi Dihei;
LENA-001029;CH4400700110001234567;2025-04-28;2025-04-28;8.15;CHF;DBIT;PMNT-CCRD-POSD;Parkhaus Urania;;;Einkauf Parkhaus Urania Zürich Karte xxxx 4821;
LENA-001030;CH4400700110001234567;2025-04-28;2025-04-28;3.00;CHF;DBIT;ACMT-MDOP-CHRG;;;;Preis für Kontoführung;
LENA-001031;CH7100700110009876543;2025-04-28;2025-04-28;500.00;CHF;CRDT;PMNT-RCDT-BOOK;;CH4400700110001234567;;Übertrag auf Sparkonto;
LENA-001032;CH4400700110001234567;2025-05-01;2025-05-01;1890.00;CHF;DBIT;PMNT-ICDT-STDO;Immobilien Verwaltung Seefeld AG;;;Dauerauftrag Miete Wohnung Josefstrasse 12;
LENA-001033;CH4400700110001234567;2025-05-01;2025-05-01;150.00;CHF;DBIT;PMNT-ICDT-STDO;Immobilien Verwaltung Seefeld AG;;;Dauerauftrag Einstellplatz Nr. 17;
LENA-001034;CH4400700110001234567;2025-05-01;2025-05-01;130.80;CHF;DBIT;PMNT-CCRD-POSD;BP Tankstelle;;;Einkauf BP Tankstelle Zürich Karte xxxx 4821;5541
LENA-001035;CH4400700110001234567;2025-05-01;2025-05-01;38.80;CHF;DBIT;PMNT-CCRD-POSD;Starbucks;;;Einkauf Starbucks Zürich Karte xxxx 4821;5812
LENA-001036;CH4400700110001234567;2025-05-02;2025-05-02;44.05;CHF;DBIT;PMNT-ICDT-ESCT;;;;TWINT *Sende an Luca Bernasconi;
LENA-001037;CH4400700110001234567;2025-05-05;2025-05-05;408.10;CHF;DBIT;PMNT-IDDT-ESDD;Helsana Versicherungen AG;;;LSV Prämie Grundversicherung 05/2025;
LENA-001038;CH4400700110001234567;2025-05-05;2025-05-05;122.75;CHF;DBIT;PMNT-CCRD-POSD;Shell;;;Einkauf Shell Zürich Karte xxxx 4821;5541
LENA-001039;CH4400700110001234567;2025-05-05;2025-05-05;97.20;CHF;DBIT;PMNT-CCRD-POSD;Tibits;;;Einkauf Tibits Zürich Karte xxxx 4821;5812
LENA-001040;CH4400700110001234567;2025-05-05;2025-05-05;89.00;CHF;DBIT;PMNT-IDDT-ESDD;Update Fitness AG;;;LSV Update Fitness Abo;
LENA-001041;CH4400700110001234567;2025-05-05;2025-05-05;66.80;CHF;DBIT;PMNT-CCRD-POSD;Tibits;;;Einkauf Tibits Zürich Karte xxxx 4821;5812
LENA-001042;CH4400700110001234567;2025-05-05;2025-05-05;29.90;CHF;DBIT;PMNT-CCRD-POSD;Orell Füssli;;;Einkauf Orell Füssli Zürich Karte xxxx 4821;
LENA-001043;CH4400700110001234567;2025-05-05;2025-05-05;25.40;CHF;DBIT;PMNT-CCRD-POSD;SBB Mobile;;;Einkauf SBB Mobile Zürich Karte xxxx 4821;4111
LENA-001044;CH4400700110001234567;2025-05-05;2025-05-05;5.55;CHF;DBIT;PMNT-CCRD-POSD;ZVV Ticketautomat;;;Einkauf ZVV Ticketautomat Zürich Karte xxxx 4821;4111
LENA-001045;CH4400700110001234567;2025-05-06;2025-05-06;79.00;CHF;DBIT;PMNT-CCRD-POSD;BP Tankstelle;;;Einkauf BP Tankstelle Zürich Karte xxxx 4821;5541
LENA-001046;CH4400700110001234567;2025-05-06;2025-05-06;65.60;CHF;DBIT;PMNT-CCRD-POSD;Coiffeur Seefeld;;;Einkauf Coiffeur Seefeld Zürich Karte xxxx 4821;
LENA-001047;CH4400700110001234567;2025-05-07;2025-05-07;78.60;CHF;DBIT;PMNT-CCRD-POSD;Coiffeur Seefeld;;;Einkauf Coiffeur Seefeld Zürich Karte xxxx 4821;
LENA-001048;CH4400700110001234567;2025-05-08;2025-05-08;49.90;CHF;DBIT;PMNT-IDDT-ESDD;Sunrise GmbH;;;LSV Sunrise Mobile Abo;
LENA-001049;CH4400700110001234567;2025-05-08;2025-05-08;24.35;CHF;DBIT;PMNT-ICDT-ESCT;;;;TWINT *Sende an Luca Bernasconi;
LENA-001050;CH4400700110001234567;2025-05-08;2025-05-08;14.45;CHF;DBIT;PMNT-CCRD-POSD;Kino Arena;;;Einkauf Kino Arena Zürich Karte xxxx 4821;
LENA-001051;CH4400700110001234567;2025-05-09;2025-05-09;47.10;CHF;DBIT;PMNT-CCRD-POSD;Lidl;;;Einkauf Lidl Zürich Karte xxxx 4821;5411
LENA-001052;CH4400700110001234567;2025-05-09;2025-05-09;39.35;CHF;DBIT;PMNT-CCRD-POSD;Tibits;;;Einkauf Tibits Zürich Karte xxxx 4821;5812
LENA-001053;CH4400700110001234567;2025-05-09;2025-05-09;21.15;CHF;DBIT;PMNT-CCRD-POSD;Coop;;;Einkauf Coop Zürich HB Karte xxxx 4821;5411
LENA-001054;CH4400700110001234567;2025-05-09;2025-05-09;3.75;CHF;DBIT;PMNT-CCRD-POSD;ZVV Ticketautomat;;;Einkauf ZVV Ticketautomat Zürich Karte xxxx 4821;4111
LENA-001055;CH4400700110001234567;2025-05-12;2025-05-12;51.10;CHF;DBIT;PMNT-CCRD-POSD;Coiffeur Seefeld;;;Einkauf Coiffeur Seefeld Zürich Karte xxxx 4821;
LENA-001056;CH4400700110001234567;2025-05-12;2025-05-12;41.75;CHF;DBIT;PMNT-CCRD-POSD;Decathlon;;;Einkauf Decathlon Zürich Karte xxxx 4821;5651
LENA-001057;CH4400700110001234567;2025-05-12;2025-05-12;20.90;CHF;DBIT;PMNT-CCRD-POSD;Netflix International B.V.;;;Einkauf NETFLIX.COM Karte xxxx 4821;4899
LENA-001058;CH4400700110001234567;2025-05-14;2025-05-14;86.95;CHF;DBIT;PMNT-CCRD-POSD;H&M;;;Einkauf H&M Zürich Karte xxxx 4821;5651
LENA-001059;CH4400700110001234567;2025-05-15;2025-05-15;459.00;CHF;DBIT;PMNT-IDDT-ESDD;AMAG Leasing AG;;;Lastschrift Leasingvertrag 4410-2231 Rate;
LENA-001060;CH4400700110001234567;2025-05-19;2025-05-19;51.70;CHF;DBIT;PMNT-CCRD-POSD;Denner;;;Einkauf Denner Winterthur Karte xxxx 4821;5411
LENA-001061;CH4400700110001234567;2025-05-19;2025-05-19;15.60;CHF;DBIT;PMNT-CCRD-POSD;Orell Füssli;;;Einkauf Orell Füssli Zürich Karte xxxx 4821;
LENA-001062;CH4400700110001234567;2025-05-19;2025-05-19;13.95;CHF;DBIT;PMNT-CCRD-POSD;Spotify AB;;;Einkauf Spotify P2F4A1 Stockholm Karte xxxx 4821;5815
LENA-001063;CH4400700110001234567;2025-05-19;2025-05-19;8.55;CHF;DBIT;PMNT-CCRD-POSD;ZVV Ticketautomat;;;Einkauf ZVV Ticketautomat Zürich Karte xxxx 4821;4111
LENA-001064;CH4400700110001234567;2025-05-20;2025-05-20;260.25;CHF;DBIT;PMNT-IDDT-ESDD;Viseca Card Services SA;;;Lastschrift Viseca Card Services SA Monatsrechnung 04/2025;
LENA-001065;CH4400700110001234567;2025-05-21;2025-05-21;29.05;CHF;DBIT;PMNT-ICDT-ESCT;;;;TWINT *Sende an Sarah Keller;
LENA-001066;CH4400700110001234567;2025-05-21;2025-05-21;14.05;CHF;DBIT;PMNT-CCRD-POSD;Parkhaus Urania;;;Einkauf Parkhaus Urania Zürich Karte xxxx 4821;
LENA-001067;CH4400700110001234567;2025-05-22;2025-05-22;10.25;CHF;DBIT;PMNT-CCRD-POSD;ZVV Ticketautomat;;;Einkauf ZVV Ticketautomat Zürich Karte xxxx 4821;4111
LENA-001068;CH4400700110001234567;2025-05-23;2025-05-23;84.05;CHF;DBIT;PMNT-CCRD-POSD;BP Tankstelle;;;Einkauf BP Tankstelle Zürich Karte xxxx 4821;5541
LENA-001069;CH4400700110001234567;2025-05-23;2025-05-23;68.80;CHF;DBIT;PMNT-CCRD-POSD;Lidl;;;Einkauf Lidl Winterthur Karte xxxx 4821;5411
LENA-001070;CH4400700110001234567;2025-05-23;2025-05-23;10.30;CHF;DBIT;PMNT-CCRD-POSD;Parkhaus Urania;;;Einkauf Parkhaus Urania Zürich Karte xxxx 4821;
LENA-001071;CH4400700110001234567;2025-05-26;2025-05-26;500.00;CHF;DBIT;PMNT-ICDT-BOOK;;CH7100700110009876543;;Übertrag auf Sparkonto;
LENA-001072;CH4400700110001234567;2025-05-26;2025-05-26;64.85;CHF;DBIT;PMNT-CCRD-POSD;Migros;;;Einkauf Migros Winterthur Karte xxxx 4821;5411
LENA-001073;CH4400700110001234567;2025-05-26;2025-05-26;31.05;CHF;DBIT;PMNT-CCRD-POSD;Lidl;;;Einkauf Lidl Winterthur Karte xxxx 4821;5411
LENA-001074;CH4400700110001234567;2025-05-26;2025-05-26;22.75;CHF;DBIT;PMNT-ICDT-ESCT;;;;TWINT *Sende an Jonas Frei;
LENA-001075;CH4400700110001234567;2025-05-26;2025-05-26;21.55;CHF;DBIT;PMNT-CCRD-POSD;Games Workshop Zürich;;;Einkauf Games Workshop Zürich Zürich Karte xxxx 4821;5945
LENA-001076;CH4400700110001234567;2025-05-26;2025-05-26;19.90;CHF;DBIT;PMNT-CCRD-POSD;Fantasywelt Zürich;;;Einkauf Fantasywelt Zürich Zürich Karte xxxx 4821;5945
LENA-001077;CH4400700110001234567;2025-05-26;2025-05-26;14.25;CHF;DBIT;PMNT-CCRD-POSD;Migros;;;Einkauf Migros Winterthur Karte xxxx 4821;5411
LENA-001078;CH4400700110001234567;2025-05-26;2025-05-26;6926.11;CHF;CRDT;PMNT-RCDT-SALA;Limmat Data Solutions AG;CH9300762011623852957;;Gutschrift Lohn Mai 2025;
LENA-001079;CH7100700110009876543;2025-05-26;2025-05-26;500.00;CHF;CRDT;PMNT-RCDT-BOOK;;CH4400700110001234567;;Übertrag auf Sparkonto;
LENA-001080;CH4400700110001234567;2025-05-27;2025-05-27;17.85;CHF;DBIT;PMNT-CCRD-POSD;Sushi Mania;;;Einkauf Sushi Mania Zürich Karte xxxx 4821;5812
LENA-001081;CH4400700110001234567;2025-05-27;2025-05-27;3.65;CHF;DBIT;PMNT-CCRD-POSD;ZVV Ticketautomat;;;Einkauf ZVV Ticketautomat Zürich Karte xxxx 4821;4111
LENA-001082;CH4400700110001234567;2025-05-28;2025-05-28;1020.00;CHF;DBIT;PMNT-ICDT-STDO;Steueramt der Stadt Zürich;;;Dauerauftrag Steuern Ratenzahlung;
LENA-001083;CH4400700110001234567;2025-05-28;2025-05-28;21.25;CHF;DBIT;PMNT-CCRD-POSD;;;;TWINT *Migros;
LENA-001084;CH4400700110001234567;2025-05-28;2025-05-28;3.00;CHF;DBIT;ACMT-MDOP-CHRG;;;;Preis für Kontoführung;
