NtryRef;AcctIBAN;BookgDt;ValDt;Amt;Ccy;CdtDbtInd;BkTxCd;CdtrDbtrNm;CdtrDbtrIBAN;RmtInf;AddtlNtryInf;MCC
URS-000890;CH1200778010203040506;2025-03-24;2025-03-24;74.30;CHF;DBIT;PMNT-CCRD-POSD;Fantasywelt Luzern;;;Einkauf Fantasywelt Luzern Luzern Karte xxxx 4821;5945
URS-000891;CH1200778010203040506;2025-03-24;2025-03-24;73.40;CHF;DBIT;PMNT-CCRD-POSD;Hotel Schweizerhof Restaurant;;;Einkauf Hotel Schweizerhof Restaurant Luzern Karte xxxx 4821;5812
URS-000892;CH1200778010203040506;2025-03-24;2025-03-24;63.40;CHF;DBIT;PMNT-CCRD-POSD;Old Swiss House;;;Einkauf Old Swiss House Luzern Karte xxxx 4821;5812
URS-000893;CH1200778010203040506;2025-03-25;2025-03-25;83.80;CHF;DBIT;PMNT-CCRD-POSD;Old Swiss House;;;Einkauf Old Swiss House Luzern Karte xxxx 4821;5812
URS-000894;CH1200778010203040506;2025-03-25;2025-03-25;55.70;CHF;DBIT;PMNT-CCRD-POSD;Globus Delicatessa;;;Einkauf Globus Delicatessa Luzern Karte xxxx 4821;5411
URS-000895;CH1200778010203040506;2025-03-25;2025-03-25;10643.56;CHF;CRDT;PMNT-RCDT-SALA;Schindler Aufzüge AG;CH9300762011623852333;;Gutschrift Salär März 2025;
URS-000896;CH1200778010203040506;2025-03-26;2025-03-26;1000.00;CHF;DBIT;PMNT-ICDT-BOOK;;CH3400778010203040599;;Übertrag Sparkonto;
URS-000897;CH1200778010203040506;2025-03-26;2025-03-26;127.30;CHF;DBIT;PMNT-CCRD-POSD;Coop;;;Einkauf Coop Luzern Karte xxxx 4821;5411
URS-000898;CH1200778010203040506;2025-03-26;2025-03-26;69.50;CHF;DBIT;PMNT-CCRD-POSD;Migros;;;Einkauf Migros Luzern Karte xxxx 4821;5411
URS-000899;CH3400778010203040599;2025-03-26;2025-03-26;1000.00;CHF;CRDT;PMNT-RCDT-BOOK;;CH1200778010203040506;;Übertrag Sparkonto;
URS-000900;CH1200778010203040506;2025-03-27;2025-03-27;605.00;CHF;DBIT;PMNT-ICDT-STDO;Frankly Vorsorgestiftung 3a;;;Dauerauftrag Säule 3a;
URS-000901;CH1200778010203040506;2025-03-28;2025-03-28;2300.00;CHF;DBIT;PMNT-ICDT-STDO;Steueramt der Stadt Luzern;;;Dauerauftrag Steuern Rate;
URS-000902;CH1200778010203040506;2025-03-28;2025-03-28;88.10;CHF;DBIT;PMNT-CCRD-POSD;Migros;;;Einkauf Migros Luzern Karte xxxx 4821;5411
URS-000903;CH1200778010203040506;2025-03-28;2025-03-28;67.20;CHF;DBIT;PMNT-CCRD-POSD;Migros;;;Einkauf Migros Luzern Karte xxxx 4821;5411
URS-000904;CH1200778010203040506;2025-03-28;2025-03-28;65.05;CHF;CRDT;PMNT-RCDT-ESCT;;;;TWINT *Empfangen von Laura Zimmermann;
URS-000905;CH1200778010203040506;2025-04-01;2025-04-01;2650.00;CHF;DBIT;PMNT-ICDT-STDO;Allgemeine Baugenossenschaft Luzern;;;Dauerauftrag Miete Haldenstrasse;
URS-000906;CH1200778010203040506;2025-04-01;2025-04-01;900.00;CHF;DBIT;PMNT-ICDT-STDO;Zimmermann Laura;;;Dauerauftrag Unterhalt Laura;
URS-000907;CH1200778010203040506;2025-04-01;2025-04-01;114.95;CHF;DBIT;PMNT-ICDT-ESCT;;;;TWINT *Sende an Laura Zimmermann;
URS-000908;CH1200778010203040506;2025-04-02;2025-04-02;61.20;CHF;DBIT;PMNT-CCRD-POSD;Wirtshaus Galliker;;;Einkauf Wirtshaus Galliker Luzern Karte xxxx 4821;5812
URS-000909;CH1200778010203040506;2025-04-02;2025-04-02;41.50;CHF;DBIT;PMNT-CCRD-POSD;Old Swiss House;;;Einkauf Old Swiss House Luzern Karte xxxx 4821;5812
URS-000910;CH1200778010203040506;2025-04-03;2025-04-03;134.35;CHF;DBIT;PMNT-CCRD-POSD;Avia Tankstelle;;;Einkauf Avia Tankstelle Luzern Karte xxxx 4821;5541
URS-000911;CH1200778010203040506;2025-04-04;2025-04-04;51.75;CHF;DBIT;PMNT-CCRD-POSD;Migros;;;Einkauf Migros Luzern Karte xxxx 4821;5411
URS-000912;CH1200778010203040506;2025-04-07;2025-04-07;518.00;CHF;DBIT;PMNT-IDDT-ESDD;Sanitas Grundversicherungen AG;;;LSV Prämie Grundversicherung;
URS-000913;CH1200778010203040506;2025-04-07;2025-04-07;89.75;CHF;DBIT;PMNT-CCRD-POSD;Hotel Schweizerhof Restaurant;;;Einkauf Hotel Schweizerhof Restaurant Luzern Karte xxxx 4821;5812
URS-000914;CH1200778010203040506;2025-04-07;2025-04-07;52.80;CHF;DBIT;PMNT-CCRD-POSD;Coop;;;Einkauf Coop Luzern Karte xxxx 4821;5411
URS-000915;CH1200778010203040506;2025-04-07;2025-04-07;444.35;CHF;CRDT;PMNT-RCDT-DMCT;Hofladen Sörenberg GmbH;;;Gutschrift Hofladen Sörenberg GmbH Käseverkauf;
URS-000916;CH1200778010203040506;2025-04-08;2025-04-08;2850.00;CHF;DBIT;PMNT-ICDT-DMCT;Hafen Luzern AG;;;Zahlung Rechnung Bootsplatz Saison 2025;
URS-000917;CH1200778010203040506;2025-04-08;2025-04-08;92.15;CHF;DBIT;PMNT-CCRD-POSD;Old Swiss House;;;Einkauf Old Swiss House Luzern Karte xxxx 4821;5812
URS-000918;CH1200778010203040506;2025-04-08;2025-04-08;65.00;CHF;DBIT;PMNT-IDDT-ESDD;Salt Mobile SA;;;LSV Salt Abo;
URS-000919;CH1200778010203040506;2025-04-08;2025-04-08;97.90;CHF;CRDT;PMNT-RCDT-DMCT;Hofladen Sörenberg GmbH;;;Gutschrift Hofladen Sörenberg GmbH Käseverkauf;
URS-000920;CH1200778010203040506;2025-04-08;2025-04-08;242.50;CHF;CRDT;PMNT-RCDT-DMCT;Hofladen Sörenberg GmbH;;;Gutschrift Hofladen Sörenberg GmbH Käseverkauf;
URS-000921;CH1200778010203040506;2025-04-09;2025-04-09;49.00;CHF;DBIT;PMNT-IDDT-ESDD;Swisscom (Schweiz) AG;;;LSV blue TV;
URS-000922;CH1200778010203040506;2025-04-10;2025-04-10;107.60;CHF;DBIT;PMNT-CCRD-POSD;Migros;;;Einkauf Migros Luzern Karte xxxx 4821;5411
URS-000923;CH1200778010203040506;2025-04-10;2025-04-10;73.85;CHF;DBIT;PMNT-CCRD-POSD;Fantasywelt Luzern;;;Einkauf Fantasywelt Luzern Luzern Karte xxxx 4821;5945
URS-000924;CH1200778010203040506;2025-04-10;2025-04-10;40.25;CHF;DBIT;PMNT-ICDT-ESCT;;;;TWINT *Sende an Beat Wicki;
URS-000925;CH1200778010203040506;2025-04-11;2025-04-11;264.15;CHF;CRDT;PMNT-RCDT-DMCT;Marktkasse Wochenmarkt Luzern;;;Gutschrift Marktkasse Wochenmarkt Luzern Käseverkauf;
URS-000926;CH1200778010203040506;2025-04-14;2025-04-14;507.20;CHF;DBIT;PMNT-ICDT-DMCT;Himalaya Käse Import GmbH;;;Zahlung Rechnung Yak-Käse Lieferung;
URS-000927;CH1200778010203040506;2025-04-14;2025-04-14;335.00;CHF;DBIT;PMNT-ICDT-DMCT;Serafe AG;;;Zahlung Radio- und Fernsehabgabe 2025;
URS-000928;CH1200778010203040506;2025-04-14;2025-04-14;59.35;CHF;DBIT;PMNT-CCRD-POSD;Migros;;;Einkauf Migros Luzern Karte xxxx 4821;5411
URS-000929;CH1200778010203040506;2025-04-14;2025-04-14;29.80;CHF;DBIT;PMNT-CCRD-POSD;Globus Delicatessa;;;Einkauf Globus Delicatessa Luzern Karte xxxx 4821;5411
URS-000930;CH1200778010203040506;2025-04-15;2025-04-15;260.00;CHF;DBIT;PMNT-CCRD-CWDL;;;;Bargeldbezug Bancomat LUKB Schwanenplatz Karte xxxx 4821;6011
URS-000931;CH1200778010203040506;2025-04-16;2025-04-16;304.70;CHF;CRDT;PMNT-RCDT-DMCT;Hofladen Sörenberg GmbH;;;Gutschrift Hofladen Sörenberg GmbH Käseverkauf;
URS-000932;CH1200778010203040506;2025-04-18;2025-04-18;200.00;CHF;DBIT;PMNT-CCRD-CWDL;;;;Bargeldbezug Bancomat LUKB Schwanenplatz Karte xxxx 4821;6011
URS-000933;CH1200778010203040506;2025-04-18;2025-04-18;68.15;CHF;DBIT;PMNT-IDDT-ESDD;Swisscard AECS GmbH;;;Lastschrift Swisscard AECS GmbH Monatsrechnung 03/2025;
URS-000934;CH1200778010203040506;2025-04-21;2025-04-21;134.10;CHF;DBIT;PMNT-IDDT-ESDD;ewl energie wasser luzern;;;LSV Energie;
URS-000935;CH1200778010203040506;2025-04-21;2025-04-21;123.40;CHF;DBIT;PMNT-ICDT-DMCT;Physiotherapie Seefeld;;Honorarrechnung;Zahlung Rechnung Physiotherapie Seefeld;
URS-000936;CH1200778010203040506;2025-04-21;2025-04-21;52.75;CHF;DBIT;PMNT-CCRD-POSD;Coop;;;Einkauf Coop Luzern Karte xxxx 4821;5411
URS-000937;CH1200778010203040506;2025-04-21;2025-04-21;41.30;CHF;DBIT;PMNT-CCRD-POSD;Coop;;;Einkauf Coop Luzern Karte xxxx 4821;5411
URS-000938;CH1200778010203040506;2025-04-21;2025-04-21;168.60;CHF;CRDT;PMNT-RCDT-DMCT;Hofladen Sörenberg GmbH;;;Gutschrift Hofladen Sörenberg GmbH Käseverkauf;
URS-000939;CH1200778010203040506;2025-04-24;2025-04-24;78.05;CHF;DBIT;PMNT-CCRD-POSD;Globus;;;Einkauf Globus Luzern Karte xxxx 4821;5651
URS-000940;CH1200778010203040506;2025-04-24;2025-04-24;58.50;CHF;DBIT;PMNT-CCRD-POSD;Manor Food;;;Einkauf Manor Food Luzern Karte xxxx 4821;5411
URS-000941;CH1200778010203040506;2025-04-24;2025-04-24;24.70;CHF;DBIT;PMNT-CCRD-POSD;Migros;;;Einkauf Migros Luzern Karte xxxx 4821;5411
URS-000942;CH1200778010203040506;2025-04-25;2025-04-25;63.35;CHF;DBIT;PMNT-CCRD-POSD;Coop;;;Einkauf Coop Luzern Karte xxxx 4821;5411
URS-000943;CH1200778010203040506;2025-04-25;2025-04-25;40.90;CHF;DBIT;PMNT-CCRD-POSD;Wirtshaus Galliker;;;Einkauf Wirtshaus Galliker Luzern Karte xxxx 4821;5812
URS-000944;CH1200778010203040506;2025-04-25;2025-04-25;33.85;CHF;DBIT;PMNT-CCRD-POSD;Manor Food;;;Einkauf Manor Food Luzern Karte xxxx 4821;5411
URS-000945;CH1200778010203040506;2025-04-25;2025-04-25;10643.56;CHF;CRDT;PMNT-RCDT-SALA;Schindler Aufzüge AG;CH9300762011623852333;;Gutschrift Salär April 2025;
URS-000946;CH1200778010203040506;2025-04-28;2025-04-28;2300.00;CHF;DBIT;PMNT-ICDT-STDO;Steueramt der Stadt Luzern;;;Dauerauftrag Steuern Rate;
URS-000947;CH1200778010203040506;2025-04-28;2025-04-28;1000.00;CHF;DBIT;PMNT-ICDT-BOOK;;CH3400778010203040599;;Übertrag Sparkonto;
URS-000948;CH1200778010203040506;2025-04-28;2025-04-28;605.00;CHF;DBIT;PMNT-ICDT-STDO;Frankly Vorsorgestiftung 3a;;;Dauerauftrag Säule 3a;
URS-000949;CH1200778010203040506;2025-04-28;2025-04-28;188.20;CHF;DBIT;PMNT-CCRD-POSD;Jelmoli;;;Einkauf Jelmoli Luzern Karte xxxx 4821;5651
URS-000950;CH1200778010203040506;2025-04-28;2025-04-28;56.80;CHF;DBIT;PMNT-CCRD-POSD;Wirtshaus Galliker;;;Einkauf Wirtshaus Galliker Luzern Karte xxxx 4821;5812
URS-000951;CH1200778010203040506;2025-04-28;2025-04-28;49.70;CHF;DBIT;PMNT-CCRD-POSD;Manor Food;;;Einkauf Manor Food Luzern Karte xxxx 4821;5411
URS-000952;CH1200778010203040506;2025-04-28;2025-04-28;39.25;CHF;DBIT;PMNT-CCRD-POSD;Coop;;;Einkauf Coop Luzern Karte xxxx 4821;5411
URS-000953;CH1200778010203040506;2025-04-28;2025-04-28;163.10;CHF;CRDT;PMNT-RCDT-DMCT;Marktkasse Wochenmarkt Luzern;;;Gutschrift Marktkasse Wochenmarkt Luzern Käseverkauf;
URS-000954;CH3400778010203040599;2025-04-28;2025-04-28;1000.00;CHF;CRDT;PMNT-RCDT-BOOK;;CH1200778010203040506;;Übertrag Sparkonto;
URS-000955;CH1200778010203040506;2025-05-01;2025-05-01;2650.00;CHF;DBIT;PMNT-ICDT-STDO;Allgemeine Baugenossenschaft Luzern;;;Dauerauftrag Miete Haldenstrasse;
URS-000956;CH1200778010203040506;2025-05-01;2025-05-01;900.00;CHF;DBIT;PMNT-ICDT-STDO;Zimmermann Laura;;;Dauerauftrag Unterhalt Laura;
URS-000957;CH1200778010203040506;2025-05-01;2025-05-01;114.20;CHF;DBIT;PMNT-CCRD-POSD;Globus Delicatessa;;;Einkauf Globus Delicatessa Luzern Karte xxxx 4821;5411
URS-000958;CH1200778010203040506;2025-05-01;2025-05-01;40.80;CHF;DBIT;PMNT-CCRD-POSD;Manor Food;;;Einkauf Manor Food Luzern Karte xxxx 4821;5411
URS-000959;CH1200778010203040506;2025-05-02;2025-05-02;69.60;CHF;DBIT;PMNT-CCRD-POSD;Hotel Schweizerhof Restaurant;;;Einkauf Hotel Schweizerhof Restaurant Luzern Karte xxxx 4821;5812
URS-000960;CH1200778010203040506;2025-05-02;2025-05-02;65.75;CHF;DBIT;PMNT-CCRD-POSD;Migros;;;Einkauf Migros Luzern Karte xxxx 4821;5411
URS-000961;CH1200778010203040506;2025-05-02;2025-05-02;30.55;CHF;DBIT;PMNT-CCRD-POSD;Coop;;;Einkauf Coop Luzern Karte xxxx 4821;5411
URS-000962;CH1200778010203040506;2025-05-02;2025-05-02;100.25;CHF;CRDT;PMNT-RCDT-DMCT;Hofladen Sörenberg GmbH;;;Gutschrift Hofladen Sörenberg GmbH Käseverkauf;
URS-000963;CH1200778010203040506;2025-05-05;2025-05-05;518.00;CHF;DBIT;PMNT-IDDT-ESDD;Sanitas Grundversicherungen AG;;;LSV Prämie Grundversicherung;
URS-000964;CH1200778010203040506;2025-05-05;2025-05-05;70.70;CHF;DBIT;PMNT-CCRD-POSD;Migros;;;Einkauf Migros Luzern Karte xxxx 4821;5411
URS-000965;CH1200778010203040506;2025-05-05;2025-05-05;46.25;CHF;DBIT;PMNT-CCRD-POSD;Migros;;;Einkauf Migros Luzern Karte xxxx 4821;5411
URS-000966;CH1200778010203040506;2025-05-05;2025-05-05;191.55;CHF;CRDT;PMNT-RCDT-DMCT;Hofladen Sörenberg GmbH;;;Gutschrift Hofladen Sörenberg GmbH Käseverkauf;
URS-000967;CH1200778010203040506;2025-05-05;2025-05-05;259.00;CHF;CRDT;PMNT-RCDT-DMCT;Marktkasse Wochenmarkt Luzern;;;Gutschrift Marktkasse Wochenmarkt Luzern Käseverkauf;
URS-000968;CH1200778010203040506;2025-05-06;2025-05-06;114.90;CHF;DBIT;PMNT-CCRD-POSD;Wirtshaus Galliker;;;Einkauf Wirtshaus Galliker Luzern Karte xxxx 4821;5812
URS-000969;CH1200778010203040506;2025-05-07;2025-05-07;70.75;CHF;DBIT;PMNT-CCRD-POSD;Old Swiss House;;;Einkauf Old Swiss House Luzern Karte xxxx 4821;5812
URS-000970;CH1200778010203040506;2025-05-07;2025-05-07;52.30;CHF;DBIT;PMNT-CCRD-POSD;Hotel Schweizerhof Restaurant;;;Einkauf Hotel Schweizerhof Restaurant Luzern Karte xxxx 4821;5812
URS-000971;CH1200778010203040506;2025-05-07;2025-05-07;28.80;CHF;DBIT;PMNT-CCRD-POSD;Migros;;;Einkauf Migros Luzern Karte xxxx 4821;5411
URS-000972;CH1200778010203040506;2025-05-08;2025-05-08;65.00;CHF;DBIT;PMNT-IDDT-ESDD;Salt Mobile SA;;;LSV Salt Abo;
URS-000973;CH1200778010203040506;2025-05-08;2025-05-08;12.95;CHF;DBIT;PMNT-CCRD-POSD;Globus Delicatessa;;;Einkauf Globus Delicatessa Luzern Karte xxxx 4821;5411
URS-000974;CH1200778010203040506;2025-05-09;2025-05-09;347.40;CHF;DBIT;PMNT-ICDT-DMCT;Hausarztpraxis Luzern;;Honorarrechnung;Zahlung Rechnung Hausarztpraxis Luzern;
URS-000975;CH1200778010203040506;2025-05-09;2025-05-09;115.55;CHF;DBIT;PMNT-CCRD-POSD;Old Swiss House;;;Einkauf Old Swiss House Luzern Karte xxxx 4821;5812
URS-000976;CH1200778010203040506;2025-05-09;2025-05-09;103.15;CHF;DBIT;PMNT-CCRD-POSD;Galaxus;;;Einkauf Galaxus Luzern Karte xxxx 4821;5651
URS-000977;CH1200778010203040506;2025-05-09;2025-05-09;51.30;CHF;DBIT;PMNT-CCRD-POSD;Manor Food;;;Einkauf Manor Food Luzern Karte xxxx 4821;5411
URS-000978;CH1200778010203040506;2025-05-09;2025-05-09;49.00;CHF;DBIT;PMNT-IDDT-ESDD;Swisscom (Schweiz) AG;;;LSV blue TV;
URS-000979;CH1200778010203040506;2025-05-12;2025-05-12;780.00;CHF;DBIT;PMNT-ICDT-DMCT;Allianz Suisse;;;Zahlung Prämie Bootsversicherung;
URS-000980;CH1200778010203040506;2025-05-12;2025-05-12;95.90;CHF;DBIT;PMNT-CCRD-POSD;BP Tankstelle;;;Einkauf BP Tankstelle Luzern Karte xxxx 4821;5541
URS-000981;CH1200778010203040506;2025-05-12;2025-05-12;28.90;CHF;DBIT;PMNT-CCRD-POSD;Old Swiss House;;;Einkauf Old Swiss House Luzern Karte xxxx 4821;5812
URS-000982;CH1200778010203040506;2025-05-12;2025-05-12;279.95;CHF;CRDT;PMNT-RCDT-DMCT;Marktkasse Wochenmarkt Luzern;;;Gutschrift Marktkasse Wochenmarkt Luzern Käseverkauf;
URS-000983;CH1200778010203040506;2025-05-13;2025-05-13;53.45;CHF;DBIT;PMNT-CCRD-POSD;Hotel Schweizerhof Restaurant;;;Einkauf Hotel Schweizerhof Restaurant Luzern Karte xxxx 4821;5812
URS-000984;CH1200778010203040506;2025-05-13;2025-05-13;53.40;CHF;DBIT;PMNT-ICDT-ESCT;;;;TWINT *Sende an Beat Wicki;
URS-000985;CH1200778010203040506;2025-05-14;2025-05-14;470.45;CHF;DBIT;PMNT-ICDT-DMCT;Himalaya Käse Import GmbH;;;Zahlung Rechnung Yak-Käse Lieferung;
URS-000986;CH1200778010203040506;2025-05-15;2025-05-15;35.35;CHF;DBIT;PMNT-CCRD-POSD;Migros;;;Einkauf Migros Luzern Karte xxxx 4821;5411
URS-000987;CH1200778010203040506;2025-05-15;2025-05-15;178.60;CHF;CRDT;PMNT-RCDT-DMCT;Marktkasse Wochenmarkt Luzern;;;Gutschrift Marktkasse Wochenmarkt Luzern Käseverkauf;
URS-000988;CH1200778010203040506;2025-05-16;2025-05-16;251.15;CHF;DBIT;PMNT-CCRD-POSD;Games Workshop Luzern;;;Einkauf Games Workshop Luzern Luzern Karte xxxx 4821;5945
URS-000989;CH1200778010203040506;2025-05-16;2025-05-16;86.30;CHF;DBIT;PMNT-CCRD-POSD;Tankstelle Hafen Luzern;;;Einkauf Tankstelle Hafen Luzern Bootsbenzin Karte xxxx 2210;
URS-000990;CH1200778010203040506;2025-05-19;2025-05-19;160.40;CHF;DBIT;PMNT-IDDT-ESDD;Swisscard AECS GmbH;;;Lastschrift Swisscard AECS GmbH Monatsrechnung 04/2025;
URS-000991;CH1200778010203040506;2025-05-19;2025-05-19;88.85;CHF;DBIT;PMNT-CCRD-POSD;Old Swiss House;;;Einkauf Old Swiss House Luzern Karte xxxx 4821;5812
URS-000992;CH1200778010203040506;2025-05-19;2025-05-19;60.55;CHF;DBIT;PMNT-CCRD-POSD;Globus Delicatessa;;;Einkauf Globus Delicatessa Luzern Karte xxxx 4821;5411
URS-000993;CH1200778010203040506;2025-05-19;2025-05-19;134.20;CHF;CRDT;PMNT-RCDT-DMCT;Hofladen Sörenberg GmbH;;;Gutschrift Hofladen Sörenberg GmbH Käseverkauf;
URS-000994;CH1200778010203040506;2025-05-19;2025-05-19;154.05;CHF;CRDT;PMNT-RCDT-DMCT;Marktkasse Wochenmarkt Luzern;;;Gutschrift Marktkasse Wochenmarkt Luzern Käseverkauf;
URS-000995;CH1200778010203040506;2025-05-20;2025-05-20;400.55;CHF;DBIT;PMNT-ICDT-DMCT;Hausarztpraxis Luzern;;Honorarrechnung;Zahlung Rechnung Hausarztpraxis Luzern;
URS-000996;CH1200778010203040506;2025-05-20;2025-05-20;88.80;CHF;DBIT;PMNT-CCRD-POSD;Old Swiss House;;;Einkauf Old Swiss House Luzern Karte xxxx 4821;5812
URS-000997;CH1200778010203040506;2025-05-21;2025-05-21;235.25;CHF;DBIT;PMNT-CCRD-POSD;Galaxus;;;Einkauf Galaxus Luzern Karte xxxx 4821;5651
URS-000998;CH1200778010203040506;2025-05-21;2025-05-21;134.35;CHF;DBIT;PMNT-CCRD-POSD;Globus Delicatessa;;;Einkauf Globus Delicatessa Luzern Karte xxxx 4821;5411
URS-000999;CH1200778010203040506;2025-05-21;2025-05-21;121.50;CHF;DBIT;PMNT-CCRD-POSD;Fantasywelt Luzern;;;Einkauf Fantasywelt Luzern Luzern Karte xxxx 4821;5945
URS-001000;CH1200778010203040506;2025-05-21;2025-05-21;105.35;CHF;DBIT;PMNT-CCRD-POSD;Globus Delicatessa;;;Einkauf Globus Delicatessa Luzern Karte xxxx 4821;5411
URS-001001;CH1200778010203040506;2025-05-22;2025-05-22;252.50;CHF;DBIT;PMNT-ICDT-DMCT;Physiotherapie Seefeld;;Honorarrechnung;Zahlung Rechnung Physiotherapie Seefeld;
URS-001002;CH1200778010203040506;2025-05-22;2025-05-22;41.50;CHF;DBIT;PMNT-CCRD-POSD;Globus Delicatessa;;;Einkauf Globus Delicatessa Luzern Karte xxxx 4821;5411
URS-001003;CH1200778010203040506;2025-05-23;2025-05-23;85.50;CHF;DBIT;PMNT-CCRD-POSD;Migros;;;Einkauf Migros Luzern Karte xxxx 4821;5411
URS-001004;CH1200778010203040506;2025-05-23;2025-05-23;46.00;CHF;DBIT;PMNT-ICDT-ESCT;;;;TWINT *Sende an Beat Wicki;
URS-001005;CH1200778010203040506;2025-05-26;2025-05-26;1000.00;CHF;DBIT;PMNT-ICDT-BOOK;;CH3400778010203040599;;Übertrag Sparkonto;
URS-001006;CH1200778010203040506;2025-05-26;2025-05-26;503.55;CHF;DBIT;PMNT-ICDT-DMCT;Bootsservice Vierwaldstättersee GmbH;;;Zahlung Rechnung Bootsservice;
URS-001007;CH1200778010203040506;2025-05-26;2025-05-26;83.15;CHF;DBIT;PMNT-CCRD-POSD;Wirtshaus Galliker;;;Einkauf Wirtshaus Galliker Luzern Karte xxxx 4821;5812
URS-001008;CH1200778010203040506;2025-05-26;2025-05-26;64.75;CHF;DBIT;PMNT-CCRD-POSD;Fantasywelt Luzern;;;Einkauf Fantasywelt Luzern Luzern Karte xxxx 4821;5945
URS-001009;CH1200778010203040506;2025-05-26;2025-05-26;57.80;CHF;DBIT;PMNT-CCRD-POSD;Migros;;;Einkauf Migros Luzern Karte xxxx 4821;5411
URS-001010;CH1200778010203040506;2025-05-26;2025-05-26;42.30;CHF;DBIT;PMNT-CCRD-POSD;Manor Food;;;Einkauf Manor Food Luzern Karte xxxx 4821;5411
URS-001011;CH1200778010203040506;2025-05-26;2025-05-26;145.00;CHF;CRDT;PMNT-RCDT-DMCT;Hofladen Sörenberg GmbH;;;Gutschrift Hofladen Sörenberg GmbH Käseverkauf;
URS-001012;CH1200778010203040506;2025-05-26;2025-05-26;10643.56;CHF;CRDT;PMNT-RCDT-SALA;Schindler Aufzüge AG;CH9300762011623852333;;Gutschrift Salär Mai 2025;
URS-001013;CH3400778010203040599;2025-05-26;2025-05-26;1000.00;CHF;CRDT;PMNT-RCDT-BOOK;;CH1200778010203040506;;Übertrag Sparkonto;
URS-001014;CH1200778010203040506;2025-05-27;2025-05-27;605.00;CHF;DBIT;PMNT-ICDT-STDO;Frankly Vorsorgestiftung 3a;;;Dauerauftrag Säule 3a;
URS-001015;CH1200778010203040506;2025-05-27;2025-05-27;71.30;CHF;DBIT;PMNT-CCRD-POSD;Games Workshop Luzern;;;Einkauf Games Workshop Luzern Luzern Karte xxxx 4821;5945
URS-001016;CH1200778010203040506;2025-05-28;2025-05-28;2300.00;CHF;DBIT;PMNT-ICDT-STDO;Steueramt der Stadt Luzern;;;Dauerauftrag Steuern Rate;
URS-001017;CH1200778010203040506;2025-05-28;2025-05-28;240.00;CHF;DBIT;PMNT-CCRD-CWDL;;;;Bargeldbezug Bancomat LUKB Schwanenplatz Karte xxxx 4821;6011
URS-001018;CH1200778010203040506;2025-05-28;2025-05-28;39.65;CHF;DBIT;PMNT-CCRD-POSD;Hotel Schweizerhof Restaurant;;;Einkauf Hotel Schweizerhof Restaurant Luzern Karte xxxx 4821;5812
URS-001019;CH1200778010203040506;2025-06-02;2025-06-02;2650.00;CHF;DBIT;PMNT-ICDT-STDO;Allgemeine Baugenossenschaft Luzern;;;Dauerauftrag Miete Haldenstrasse;
URS-001020;CH1200778010203040506;2025-06-02;2025-06-02;900.00;CHF;DBIT;PMNT-ICDT-STDO;Zimmermann Laura;;;Dauerauftrag Unterhalt Laura;
URS-001021;CH1200778010203040506;2025-06-02;2025-06-02;72.70;CHF;DBIT;PMNT-CCRD-POSD;Fantasywelt Luzern;;;Einkauf Fantasywelt Luzern Luzern Karte xxxx 4821;5945
URS-001022;CH1200778010203040506;2025-06-02;2025-06-02;57.65;CHF;DBIT;PMNT-CCRD-POSD;Galaxus;;;Einkauf Galaxus Luzern Karte xxxx 4821;5651
URS-001023;CH1200778010203040506;2025-06-03;2025-06-03;120.00;CHF;DBIT;PMNT-CCRD-CWDL;;;;Bargeldbezug Postomat Luzern Bahnhof Karte xxxx 4821;6011
URS-001024;CH1200778010203040506;2025-06-05;2025-06-05;518.00;CHF;DBIT;PMNT-IDDT-ESDD;Sanitas Grundversicherungen AG;;;LSV Prämie Grundversicherung;
URS-001025;CH1200778010203040506;2025-06-06;2025-06-06;52.60;CHF;DBIT;PMNT-CCRD-POSD;Manor Food;;;Einkauf Manor Food Luzern Karte xxxx 4821;5411
URS-001026;CH1200778010203040506;2025-06-09;2025-06-09;356.70;CHF;DBIT;PMNT-ICDT-DMCT;Physiotherapie Seefeld;;Honorarrechnung;Zahlung Rechnung Physiotherapie Seefeld;
URS-001027;CH1200778010203040506;2025-06-09;2025-06-09;125.05;CHF;DBIT;PMNT-CCRD-POSD;Old Swiss House;;;Einkauf Old Swiss House Luzern Karte xxxx 4821;5812
URS-001028;CH1200778010203040506;2025-06-09;2025-06-09;95.90;CHF;DBIT;PMNT-CCRD-POSD;Games Workshop Luzern;;;Einkauf Games Workshop Luzern Luzern Karte xxxx 4821;5945
URS-001029;CH1200778010203040506;2025-06-09;2025-06-09;65.00;CHF;DBIT;PMNT-IDDT-ESDD;Salt Mobile SA;;;LSV Salt Abo;
URS-001030;CH1200778010203040506;2025-06-09;2025-06-09;49.00;CHF;DBIT;PMNT-IDDT-ESDD;Swisscom (Schweiz) AG;;;LSV blue TV;
URS-001031;CH1200778010203040506;2025-06-09;2025-06-09;29.50;CHF;DBIT;PMNT-CCRD-POSD;Coop;;;Einkauf Coop Luzern Karte xxxx 4821;5411
URS-001032;CH1200778010203040506;2025-06-10;2025-06-10;1650.00;CHF;DBIT;PMNT-ICDT-DMCT;AXA Versicherungen AG;;;Zahlung Motorfahrzeugversicherung;
URS-001033;CH1200778010203040506;2025-06-11;2025-06-11;88.70;CHF;DBIT;PMNT-ICDT-ESCT;;;;TWINT *Sende an Laura Zimmermann;
