NtryRef;AcctIBAN;BookgDt;ValDt;Amt;Ccy;CdtDbtInd;BkTxCd;CdtrDbtrNm;CdtrDbtrIBAN;RmtInf;AddtlNtryInf;MCC
MARCO_SARA-000893;CH5800761016013456789;2025-01-06;2025-01-06;92.70;CHF;DBIT;PMNT-CCRD-POSD;Shell;;;Einkauf Shell Baden Karte xxxx 4821;5541
MARCO_SARA-000894;CH5800761016013456789;2025-01-06;2025-01-06;62.70;CHF;DBIT;PMNT-CCRD-POSD;McDonald's;;;Einkauf McDonald's Baden Karte xxxx 4821;5812
MARCO_SARA-000895;CH5800761016013456789;2025-01-06;2025-01-06;13.20;CHF;CRDT;PMNT-RCDT-ESCT;;;;TWINT *Empfangen von Laura Frei;
MARCO_SARA-000896;CH5800761016013456789;2025-01-07;2025-01-07;63.50;CHF;DBIT;PMNT-CCRD-POSD;Migrol Tankstelle;;;Einkauf Migrol Tankstelle Baden Karte xxxx 4821;5541
MARCO_SARA-000897;CH5800761016013456789;2025-01-08;2025-01-08;129.00;CHF;DBIT;PMNT-IDDT-ESDD;Swisscom (Schweiz) AG;;;LSV Swisscom blue Abo;
MARCO_SARA-000898;CH5800761016013456789;2025-01-08;2025-01-08;24.95;CHF;DBIT;PMNT-CCRD-POSD;SBB Mobile;;;Einkauf SBB Mobile Zürich Karte xxxx 4821;4111
MARCO_SARA-000899;CH5800761016013456789;2025-01-09;2025-01-09;159.50;CHF;DBIT;PMNT-CCRD-POSD;Migros;;;Einkauf Migros Wettingen Karte xxxx 4821;5411
MARCO_SARA-000900;CH5800761016013456789;2025-01-10;2025-01-10;97.45;CHF;DBIT;PMNT-CCRD-POSD;Lidl;;;Einkauf Lidl Dättwil Karte xxxx 4821;5411
MARCO_SARA-000901;CH5800761016013456789;2025-01-10;2025-01-10;33.75;CHF;DBIT;PMNT-CCRD-POSD;McDonald's;;;Einkauf McDonald's Baden Karte xxxx 4821;5812
MARCO_SARA-000902;CH5800761016013456789;2025-01-10;2025-01-10;20.60;CHF;DBIT;PMNT-CCRD-POSD;Migros;;;Einkauf Migros Wettingen Karte xxxx 4821;5411
MARCO_SARA-000903;CH5800761016013456789;2025-01-10;2025-01-10;200.00;CHF;CRDT;PMNT-RCDT-DMCT;Familienausgleichskasse Aargau;;;Gutschrift Kinderzulage;
MARCO_SARA-000904;CH5800761016013456789;2025-01-13;2025-01-13;1150.00;CHF;DBIT;PMNT-ICDT-DMCT;Kita Sonnenschein Baden;;;Zahlung Rechnung Kita Betreuung 01/2025;
MARCO_SARA-000905;CH5800761016013456789;2025-01-13;2025-01-13;57.90;CHF;DBIT;PMNT-CCRD-POSD;Denner;;;Einkauf Denner Baden Karte xxxx 4821;5411
MARCO_SARA-000906;CH5800761016013456789;2025-01-13;2025-01-13;30.65;CHF;DBIT;PMNT-CCRD-POSD;Aldi Suisse;;;Einkauf Aldi Suisse Baden Karte xxxx 4821;5411
MARCO_SARA-000907;CH5800761016013456789;2025-01-13;2025-01-13;29.40;CHF;DBIT;PMNT-CCRD-POSD;Galaxus;;;Einkauf Galaxus Baden Karte xxxx 4821;5651
MARCO_SARA-000908;CH5800761016013456789;2025-01-13;2025-01-13;20.90;CHF;DBIT;PMNT-CCRD-POSD;Netflix International B.V.;;;Einkauf NETFLIX.COM Karte xxxx 7310;4899
MARCO_SARA-000909;CH5800761016013456789;2025-01-16;2025-01-16;80.50;CHF;DBIT;PMNT-CCRD-POSD;Aldi Suisse;;;Einkauf Aldi Suisse Wettingen Karte xxxx 4821;5411
MARCO_SARA-000910;CH5800761016013456789;2025-01-16;2025-01-16;67.35;CHF;DBIT;PMNT-CCRD-POSD;Avia Tankstelle;;;Einkauf Avia Tankstelle Baden Karte xxxx 4821;5541
MARCO_SARA-000911;CH5800761016013456789;2025-01-17;2025-01-17;73.45;CHF;DBIT;PMNT-CCRD-POSD;Shell;;;Einkauf Shell Baden Karte xxxx 4821;5541
MARCO_SARA-000912;CH5800761016013456789;2025-01-17;2025-01-17;68.40;CHF;DBIT;PMNT-CCRD-POSD;Lidl;;;Einkauf Lidl Dättwil Karte xxxx 4821;5411
MARCO_SARA-000913;CH5800761016013456789;2025-01-17;2025-01-17;54.05;CHF;DBIT;PMNT-CCRD-POSD;Denner;;;Einkauf Denner Baden Karte xxxx 4821;5411
MARCO_SARA-000914;CH5800761016013456789;2025-01-20;2025-01-20;420.00;CHF;DBIT;PMNT-ICDT-DMCT;Die Mobiliar;;;Zahlung Prämie Hausrat Privathaftpflicht;
MARCO_SARA-000915;CH5800761016013456789;2025-01-20;2025-01-20;157.45;CHF;DBIT;PMNT-IDDT-ESDD;Regionalwerke AG Baden;;;LSV Stromrechnung;
MARCO_SARA-000916;CH5800761016013456789;2025-01-20;2025-01-20;124.65;CHF;DBIT;PMNT-CCRD-POSD;Aldi Suisse;;;Einkauf Aldi Suisse Dättwil Karte xxxx 4821;5411
MARCO_SARA-000917;CH5800761016013456789;2025-01-20;2025-01-20;59.65;CHF;DBIT;PMNT-CCRD-POSD;Coop Pronto Tankstelle;;;Einkauf Coop Pronto Tankstelle Baden Karte xxxx 4821;5541
MARCO_SARA-000918;CH5800761016013456789;2025-01-20;2025-01-20;59.50;CHF;DBIT;PMNT-CCRD-POSD;Shell;;;Einkauf Shell Baden Karte xxxx 4821;5541
MARCO_SARA-000919;CH5800761016013456789;2025-01-20;2025-01-20;19.30;CHF;DBIT;PMNT-CCRD-POSD;Pizzeria Da Mario;;;Einkauf Pizzeria Da Mario Baden Karte xxxx 4821;5812
MARCO_SARA-000920;CH5800761016013456789;2025-01-21;2025-01-21;33.90;CHF;DBIT;PMNT-ICDT-ESCT;;;;TWINT *Sende an Tim Meier;
MARCO_SARA-000921;CH5800761016013456789;2025-01-22;2025-01-22;767.40;CHF;DBIT;PMNT-IDDT-ESDD;Cornèrcard;;;Lastschrift Cornèrcard Monatsrechnung 12/2024;
MARCO_SARA-000922;CH5800761016013456789;2025-01-23;2025-01-23;61.90;CHF;DBIT;PMNT-CCRD-POSD;Aldi Suisse;;;Einkauf Aldi Suisse Dättwil Karte xxxx 4821;5411
MARCO_SARA-000923;CH5800761016013456789;2025-01-23;2025-01-23;21.00;CHF;DBIT;PMNT-CCRD-POSD;Aldi Suisse;;;Einkauf Aldi Suisse Dättwil Karte xxxx 4821;5411
MARCO_SARA-000924;CH5800761016013456789;2025-01-24;2025-01-24;26.50;CHF;DBIT;PMNT-ICDT-ESCT;;;;TWINT *Sende an Tim Meier;
MARCO_SARA-000925;CH3200761016019988776;2025-01-27;2025-01-27;1500.00;CHF;CRDT;PMNT-RCDT-BOOK;;CH5800761016013456789;;Übertrag Sparkonto Haus;
MARCO_SARA-000926;CH5800761016013456789;2025-01-27;2025-01-27;1500.00;CHF;DBIT;PMNT-ICDT-BOOK;;CH3200761016019988776;;Übertrag Sparkonto Haus;
MARCO_SARA-000927;CH5800761016013456789;2025-01-27;2025-01-27;605.00;CHF;DBIT;PMNT-ICDT-STDO;VIAC Vorsorgestiftung 3a;;;Dauerauftrag Säule 3a Einzahlung;
MARCO_SARA-000928;CH5800761016013456789;2025-01-27;2025-01-27;72.00;CHF;DBIT;PMNT-CCRD-POSD;Lidl;;;Einkauf Lidl Baden Karte xxxx 4821;5411
MARCO_SARA-000929;CH5800761016013456789;2025-01-27;2025-01-27;64.45;CHF;DBIT;PMNT-CCRD-POSD;Migros;;;Einkauf Migros Dättwil Karte xxxx 4821;5411
MARCO_SARA-000930;CH5800761016013456789;2025-01-27;2025-01-27;59.70;CHF;DBIT;PMNT-CCRD-POSD;Denner;;;Einkauf Denner Wettingen Karte xxxx 4821;5411
MARCO_SARA-000931;CH5800761016013456789;2025-01-27;2025-01-27;58.15;CHF;DBIT;PMNT-CCRD-POSD;Denner;;;Einkauf Denner Baden Karte xxxx 4821;5411
MARCO_SARA-000932;CH5800761016013456789;2025-01-27;2025-01-27;27.60;CHF;DBIT;PMNT-CCRD-POSD;Kino Trafo;;;Einkauf Kino Trafo Zürich Karte xxxx 4821;
MARCO_SARA-000933;CH5800761016013456789;2025-01-27;2025-01-27;23.20;CHF;DBIT;PMNT-ICDT-ESCT;;;;TWINT *Sende an Tim Meier;
MARCO_SARA-000934;CH5800761016013456789;2025-01-27;2025-01-27;3267.33;CHF;CRDT;PMNT-RCDT-SALA;Kantonsspital Baden AG;CH9300762011623852222;;Lohnzahlung 01/2025 S. Keller;
MARCO_SARA-000935;CH5800761016013456789;2025-01-27;2025-01-27;7339.90;CHF;CRDT;PMNT-RCDT-SALA;ABB Schweiz AG;CH9300762011623852111;;Gutschrift Lohn Januar 2025;
MARCO_SARA-000936;CH5800761016013456789;2025-01-28;2025-01-28;1300.00;CHF;DBIT;PMNT-ICDT-STDO;Steueramt Baden;;;Dauerauftrag Steuern Rate;
MARCO_SARA-000937;CH5800761016013456789;2025-01-28;2025-01-28;5.00;CHF;DBIT;ACMT-MDOP-CHRG;;;;Preis für Kontoführung;
MARCO_SARA-000938;CH5800761016013456789;2025-02-03;2025-02-03;2450.00;CHF;DBIT;PMNT-ICDT-STDO;Wincasa AG;;;Dauerauftrag Miete 4.5 Zi Mellingerstrasse;
MARCO_SARA-000939;CH5800761016013456789;2025-02-03;2025-02-03;120.00;CHF;DBIT;PMNT-ICDT-STDO;Wincasa AG;;;Dauerauftrag Parkplatz Tiefgarage;
MARCO_SARA-000940;CH5800761016013456789;2025-02-03;2025-02-03;53.95;CHF;DBIT;PMNT-CCRD-POSD;Denner;;;Einkauf Denner Baden Karte xxxx 4821;5411
MARCO_SARA-000941;CH5800761016013456789;2025-02-03;2025-02-03;44.15;CHF;DBIT;PMNT-CCRD-POSD;Kino Trafo;;;Einkauf Kino Trafo Zürich Karte xxxx 4821;
MARCO_SARA-000942;CH5800761016013456789;2025-02-03;2025-02-03;34.85;CHF;DBIT;PMNT-ICDT-ESCT;;;;TWINT *Sende an Tim Meier;
MARCO_SARA-000943;CH5800761016013456789;2025-02-03;2025-02-03;18.65;CHF;DBIT;PMNT-CCRD-POSD;Amavita Apotheke;;;Einkauf Amavita Apotheke Baden Karte xxxx 4821;5912
MARCO_SARA-000944;CH5800761016013456789;2025-02-03;2025-02-03;16.90;CHF;DBIT;PMNT-CCRD-POSD;SBB Mobile;;;Einkauf SBB Mobile Zürich Karte xxxx 4821;4111
MARCO_SARA-000945;CH5800761016013456789;2025-02-04;2025-02-04;31.95;CHF;DBIT;PMNT-CCRD-POSD;H&M;;;Einkauf H&M Baden Karte xxxx 4821;5651
MARCO_SARA-000946;CH5800761016013456789;2025-02-05;2025-02-05;855.00;CHF;DBIT;PMNT-IDDT-ESDD;CSS Versicherung AG;;;LSV Prämie Grundversicherung Familie;
MARCO_SARA-000947;CH5800761016013456789;2025-02-06;2025-02-06;76.70;CHF;DBIT;PMNT-CCRD-POSD;Shell;;;Einkauf Shell Baden Karte xxxx 4821;5541
MARCO_SARA-000948;CH5800761016013456789;2025-02-07;2025-02-07;76.15;CHF;DBIT;PMNT-CCRD-POSD;Avia Tankstelle;;;Einkauf Avia Tankstelle Baden Karte xxxx 4821;5541
MARCO_SARA-000949;CH5800761016013456789;2025-02-07;2025-02-07;24.25;CHF;DBIT;PMNT-CCRD-POSD;Migros;;;Einkauf Migros Dättwil Karte xxxx 4821;5411
MARCO_SARA-000950;CH5800761016013456789;2025-02-10;2025-02-10;265.80;CHF;DBIT;PMNT-CCRD-POSD;Babywalz;;;Einkauf Babywalz Baden Karte xxxx 4821;5651
MARCO_SARA-000951;CH5800761016013456789;2025-02-10;2025-02-10;129.00;CHF;DBIT;PMNT-IDDT-ESDD;Swisscom (Schweiz) AG;;;LSV Swisscom blue Abo;
MARCO_SARA-000952;CH5800761016013456789;2025-02-10;2025-02-10;83.80;CHF;DBIT;PMNT-CCRD-POSD;Coop;;;Einkauf Coop Dättwil Karte xxxx 4821;5411
MARCO_SARA-000953;CH5800761016013456789;2025-02-10;2025-02-10;12.55;CHF;DBIT;PMNT-CCRD-POSD;SBB Mobile;;;Einkauf SBB Mobile Zürich Karte xxxx 4821;4111
MARCO_SARA-000954;CH5800761016013456789;2025-02-10;2025-02-10;200.00;CHF;CRDT;PMNT-RCDT-DMCT;Familienausgleichskasse Aargau;;;Gutschrift Kinderzulage;
MARCO_SARA-000955;CH5800761016013456789;2025-02-11;2025-02-11;94.60;CHF;DBIT;PMNT-CCRD-POSD;Galaxus;;;Einkauf Galaxus Baden Karte xxxx 4821;5651
MARCO_SARA-000956;CH5800761016013456789;2025-02-12;2025-02-12;1150.00;CHF;DBIT;PMNT-ICDT-DMCT;Kita Sonnenschein Baden;;;Zahlung Rechnung Kita Betreuung 02/2025;
MARCO_SARA-000957;CH5800761016013456789;2025-02-12;2025-02-12;113.85;CHF;DBIT;PMNT-CCRD-POSD;Decathlon;;;Einkauf Decathlon Baden Karte xxxx 4821;5651
MARCO_SARA-000958;CH5800761016013456789;2025-02-12;2025-02-12;20.90;CHF;DBIT;PMNT-CCRD-POSD;Netflix International B.V.;;;Einkauf NETFLIX.COM Karte xxxx 7310;4899
MARCO_SARA-000959;CH5800761016013456789;2025-02-13;2025-02-13;117.40;CHF;DBIT;PMNT-CCRD-POSD;Denner;;;Einkauf Denner Wettingen Karte xxxx 4821;5411
MARCO_SARA-000960;CH5800761016013456789;2025-02-13;2025-02-13;80.00;CHF;DBIT;PMNT-CCRD-CWDL;;;;Bargeldbezug Postomat Wettingen Karte xxxx 4821;6011
MARCO_SARA-000961;CH5800761016013456789;2025-02-14;2025-02-14;28.30;CHF;DBIT;PMNT-CCRD-POSD;Migros;;;Einkauf Migros Baden Karte xxxx 4821;5411
MARCO_SARA-000962;CH5800761016013456789;2025-02-17;2025-02-17;95.30;CHF;DBIT;PMNT-CCRD-POSD;Denner;;;Einkauf Denner Dättwil Karte xxxx 4821;5411
MARCO_SARA-000963;CH5800761016013456789;2025-02-17;2025-02-17;41.80;CHF;DBIT;PMNT-CCRD-POSD;Badi Baden;;;Einkauf Badi Baden Zürich Karte xxxx 4821;
MARCO_SARA-000964;CH5800761016013456789;2025-02-17;2025-02-17;27.35;CHF;DBIT;PMNT-CCRD-POSD;SBB Mobile;;;Einkauf SBB Mobile Zürich Karte xxxx 4821;4111
MARCO_SARA-000965;CH5800761016013456789;2025-02-18;2025-02-18;380.00;CHF;DBIT;PMNT-ICDT-DMCT;Strassenverkehrsamt Aargau;;;Zahlung Verkehrssteuer Skoda;
MARCO_SARA-000966;CH5800761016013456789;2025-02-19;2025-02-19;247.20;CHF;DBIT;PMNT-CCRD-POSD;Denner;;;Einkauf Denner Wettingen Karte xxxx 4821;5411
MARCO_SARA-000967;CH5800761016013456789;2025-02-19;2025-02-19;240.00;CHF;DBIT;PMNT-ICDT-DMCT;Strassenverkehrsamt Aargau;;;Zahlung Verkehrssteuer Clio;
MARCO_SARA-000968;CH5800761016013456789;2025-02-19;2025-02-19;184.60;CHF;DBIT;PMNT-CCRD-POSD;Denner;;;Einkauf Denner Baden Karte xxxx 4821;5411
MARCO_SARA-000969;CH5800761016013456789;2025-02-19;2025-02-19;36.10;CHF;CRDT;PMNT-RCDT-ESCT;;;;TWINT *Empfangen von Tim Meier;
MARCO_SARA-000970;CH5800761016013456789;2025-02-20;2025-02-20;63.50;CHF;DBIT;PMNT-CCRD-POSD;Restaurant Roter Turm;;;Einkauf Restaurant Roter Turm Baden Karte xxxx 4821;5812
MARCO_SARA-000971;CH5800761016013456789;2025-02-20;2025-02-20;55.95;CHF;DBIT;PMNT-ICDT-ESCT;;;;TWINT *Sende an Laura Frei;
MARCO_SARA-000972;CH5800761016013456789;2025-02-24;2025-02-24;80.00;CHF;DBIT;PMNT-CCRD-CWDL;;;;Bargeldbezug Postomat Wettingen Karte xxxx 4821;6011
MARCO_SARA-000973;CH5800761016013456789;2025-02-24;2025-02-24;78.05;CHF;DBIT;PMNT-CCRD-POSD;Coop Pronto Tankstelle;;;Einkauf Coop Pronto Tankstelle Baden Karte xxxx 4821;5541
MARCO_SARA-000974;CH5800761016013456789;2025-02-24;2025-02-24;65.95;CHF;DBIT;PMNT-ICDT-ESCT;;;;TWINT *Sende an Tim Meier;
MARCO_SARA-000975;CH5800761016013456789;2025-02-24;2025-02-24;60.75;CHF;DBIT;PMNT-CCRD-POSD;Lidl;;;Einkauf Lidl Baden Karte xxxx 4821;5411
MARCO_SARA-000976;CH5800761016013456789;2025-02-24;2025-02-24;49.75;CHF;DBIT;PMNT-IDDT-ESDD;Cornèrcard;;;Lastschrift Cornèrcard Monatsrechnung 01/2025;
MARCO_SARA-000977;CH5800761016013456789;2025-02-24;2025-02-24;20.30;CHF;DBIT;PMNT-CCRD-POSD;Migros;;;Einkauf Migros Dättwil Karte xxxx 4821;5411
MARCO_SARA-000978;CH5800761016013456789;2025-02-25;2025-02-25;134.00;CHF;DBIT;PMNT-CCRD-POSD;Manor;;;Einkauf Manor Spreitenbach Karte xxxx 4821;5651
MARCO_SARA-000979;CH5800761016013456789;2025-02-25;2025-02-25;7339.90;CHF;CRDT;PMNT-RCDT-SALA;ABB Schweiz AG;CH9300762011623852111;;Gutschrift Lohn Februar 2025;
MARCO_SARA-000980;CH3200761016019988776;2025-02-26;2025-02-26;1500.00;CHF;CRDT;PMNT-RCDT-BOOK;;CH5800761016013456789;;Übertrag Sparkonto Haus;
MARCO_SARA-000981;CH5800761016013456789;2025-02-26;2025-02-26;1500.00;CHF;DBIT;PMNT-ICDT-BOOK;;CH3200761016019988776;;Übertrag Sparkonto Haus;
MARCO_SARA-000982;CH5800761016013456789;2025-02-26;2025-02-26;59.75;CHF;DBIT;PMNT-CCRD-POSD;Denner;;;Einkauf Denner Dättwil Karte xxxx 4821;5411
MARCO_SARA-000983;CH5800761016013456789;2025-02-26;2025-02-26;32.05;CHF;DBIT;PMNT-CCRD-POSD;Aldi Suisse;;;Einkauf Aldi Suisse Wettingen Karte xxxx 4821;5411
MARCO_SARA-000984;CH5800761016013456789;2025-02-26;2025-02-26;23.90;CHF;DBIT;PMNT-CCRD-POSD;Lidl;;;Einkauf Lidl Wettingen Karte xxxx 4821;5411
MARCO_SARA-000985;CH5800761016013456789;2025-02-26;2025-02-26;20.75;CHF;DBIT;PMNT-CCRD-POSD;Coop;;;Einkauf Coop Wettingen Karte xxxx 4821;5411
MARCO_SARA-000986;CH5800761016013456789;2025-02-26;2025-02-26;17.55;CHF;DBIT;PMNT-CCRD-POSD;Kino Trafo;;;Einkauf Kino Trafo Zürich Karte xxxx 4821;
MARCO_SARA-000987;CH5800761016013456789;2025-02-26;2025-02-26;3267.33;CHF;CRDT;PMNT-RCDT-SALA;Kantonsspital Baden AG;CH9300762011623852222;;Lohnzahlung 02/2025 S. Keller;
MARCO_SARA-000988;CH5800761016013456789;2025-02-27;2025-02-27;605.00;CHF;DBIT;PMNT-ICDT-STDO;VIAC Vorsorgestiftung 3a;;;Dauerauftrag Säule 3a Einzahlung;
MARCO_SARA-000989;CH5800761016013456789;2025-02-27;2025-02-27;45.00;CHF;DBIT;PMNT-CCRD-POSD;Lidl;;;Einkauf Lidl Wettingen Karte xxxx 4821;5411
MARCO_SARA-000990;CH5800761016013456789;2025-02-27;2025-02-27;38.95;CHF;DBIT;PMNT-CCRD-POSD;Aldi Suisse;;;Einkauf Aldi Suisse Wettingen Karte xxxx 4821;5411
MARCO_SARA-000991;CH5800761016013456789;2025-02-28;2025-02-28;1300.00;CHF;DBIT;PMNT-ICDT-STDO;Steueramt Baden;;;Dauerauftrag Steuern Rate;
MARCO_SARA-000992;CH5800761016013456789;2025-02-28;2025-02-28;107.45;CHF;DBIT;PMNT-CCRD-POSD;Denner;;;Einkauf Denner Baden Karte xxxx 4821;5411
MARCO_SARA-000993;CH5800761016013456789;2025-02-28;2025-02-28;50.00;CHF;DBIT;PMNT-CCRD-POSD;Lidl;;;Einkauf Lidl Baden Karte xxxx 4821;5411
MARCO_SARA-000994;CH5800761016013456789;2025-02-28;2025-02-28;5.00;CHF;DBIT;ACMT-MDOP-CHRG;;;;Preis für Kontoführung;
MARCO_SARA-000995;CH5800761016013456789;2025-03-03;2025-03-03;2450.00;CHF;DBIT;PMNT-ICDT-STDO;Wincasa AG;;;Dauerauftrag Miete 4.5 Zi Mellingerstrasse;
MARCO_SARA-000996;CH5800761016013456789;2025-03-03;2025-03-03;120.00;CHF;DBIT;PMNT-ICDT-STDO;Wincasa AG;;;Dauerauftrag Parkplatz Tiefgarage;
MARCO_SARA-000997;CH5800761016013456789;2025-03-03;2025-03-03;88.00;CHF;DBIT;PMNT-CCRD-POSD;H&M;;;Einkauf H&M Spreitenbach Karte xxxx 4821;5651
MARCO_SARA-000998;CH5800761016013456789;2025-03-03;2025-03-03;72.05;CHF;DBIT;PMNT-CCRD-POSD;Lidl;;;Einkauf Lidl Dättwil Karte xxxx 4821;5411
MARCO_SARA-000999;CH5800761016013456789;2025-03-04;2025-03-04;231.85;CHF;DBIT;PMNT-CCRD-POSD;Lidl;;;Einkauf Lidl Dättwil Karte xxxx 4821;5411
MARCO_SARA-001000;CH5800761016013456789;2025-03-04;2025-03-04;13.05;CHF;DBIT;PMNT-CCRD-POSD;SBB Mobile;;;Einkauf SBB Mobile Zürich Karte xxxx 4821;4111
MARCO_SARA-001001;CH5800761016013456789;2025-03-05;2025-03-05;855.00;CHF;DBIT;PMNT-IDDT-ESDD;CSS Versicherung AG;;;LSV Prämie Grundversicherung Familie;
MARCO_SARA-001002;CH5800761016013456789;2025-03-06;2025-03-06;26.35;CHF;CRDT;PMNT-RCDT-ESCT;;;;TWINT *Empfangen von Laura Frei;
MARCO_SARA-001003;CH5800761016013456789;2025-03-07;2025-03-07;140.00;CHF;DBIT;PMNT-CCRD-CWDL;;;;Bargeldbezug Postomat Wettingen Karte xxxx 4821;6011
MARCO_SARA-001004;CH5800761016013456789;2025-03-07;2025-03-07;20.35;CHF;DBIT;PMNT-CCRD-POSD;Aldi Suisse;;;Einkauf Aldi Suisse Wettingen Karte xxxx 4821;5411
MARCO_SARA-001005;CH5800761016013456789;2025-03-10;2025-03-10;1150.00;CHF;DBIT;PMNT-ICDT-DMCT;Mobiliar Versicherungen;;;Zahlung Motorfahrzeugversicherung Skoda;
MARCO_SARA-001006;CH5800761016013456789;2025-03-10;2025-03-10;129.00;CHF;DBIT;PMNT-IDDT-ESDD;Swisscom (Schweiz) AG;;;LSV Swisscom blue Abo;
MARCO_SARA-001007;CH5800761016013456789;2025-03-10;2025-03-10;80.00;CHF;DBIT;PMNT-CCRD-CWDL;;;;Bargeldbezug Postomat Wettingen Karte xxxx 4821;6011
MARCO_SARA-001008;CH5800761016013456789;2025-03-10;2025-03-10;38.70;CHF;DBIT;PMNT-CCRD-POSD;Migros;;;Einkauf Migros Baden Karte xxxx 4821;5411
MARCO_SARA-001009;CH5800761016013456789;2025-03-10;2025-03-10;21.70;CHF;DBIT;PMNT-CCRD-POSD;Zoo Zürich;;;Einkauf Zoo Zürich Zürich Karte xxxx 4821;
MARCO_SARA-001010;CH5800761016013456789;2025-03-10;2025-03-10;16.65;CHF;DBIT;PMNT-CCRD-POSD;SBB Mobile;;;Einkauf SBB Mobile Zürich Karte xxxx 4821;4111
MARCO_SARA-001011;CH5800761016013456789;2025-03-10;2025-03-10;200.00;CHF;CRDT;PMNT-RCDT-DMCT;Familienausgleichskasse Aargau;;;Gutschrift Kinderzulage;
MARCO_SARA-001012;CH5800761016013456789;2025-03-11;2025-03-11;89.65;CHF;DBIT;PMNT-CCRD-POSD;McDonald's;;;Einkauf McDonald's Baden Karte xxxx 4821;5812
MARCO_SARA-001013;CH5800761016013456789;2025-03-11;2025-03-11;81.85;CHF;DBIT;PMNT-CCRD-POSD;Decathlon;;;Einkauf Decathlon Baden Karte xxxx 4821;5651
MARCO_SARA-001014;CH5800761016013456789;2025-03-12;2025-03-12;1150.00;CHF;DBIT;PMNT-ICDT-DMCT;Kita Sonnenschein Baden;;;Zahlung Rechnung Kita Betreuung 03/2025;
MARCO_SARA-001015;CH5800761016013456789;2025-03-12;2025-03-12;20.90;CHF;DBIT;PMNT-CCRD-POSD;Netflix International B.V.;;;Einkauf NETFLIX.COM Karte xxxx 7310;4899
MARCO_SARA-001016;CH5800761016013456789;2025-03-12;2025-03-12;11.80;CHF;DBIT;PMNT-CCRD-POSD;Kino Trafo;;;Einkauf Kino Trafo Zürich Karte xxxx 4821;
MARCO_SARA-001017;CH5800761016013456789;2025-03-13;2025-03-13;87.70;CHF;DBIT;PMNT-CCRD-POSD;Shell;;;Einkauf Shell Baden Karte xxxx 4821;5541
MARCO_SARA-001018;CH5800761016013456789;2025-03-13;2025-03-13;52.85;CHF;DBIT;PMNT-CCRD-POSD;Denner;;;Einkauf Denner Baden Karte xxxx 4821;5411
MARCO_SARA-001019;CH5800761016013456789;2025-03-14;2025-03-14;82.40;CHF;DBIT;PMNT-CCRD-POSD;Kinderarztpraxis Baden;;;Einkauf Kinderarztpraxis Baden Baden Karte xxxx 4821;5912
MARCO_SARA-001020;CH5800761016013456789;2025-03-14;2025-03-14;57.75;CHF;DBIT;PMNT-CCRD-POSD;Restaurant Roter Turm;;;Einkauf Restaurant Roter Turm Baden Karte xxxx 4821;5812
MARCO_SARA-001021;CH5800761016013456789;2025-03-14;2025-03-14;5.10;CHF;DBIT;PMNT-CCRD-POSD;SBB Mobile;;;Einkauf SBB Mobile Zürich Karte xxxx 4821;4111
MARCO_SARA-001022;CH5800761016013456789;2025-03-17;2025-03-17;200.00;CHF;DBIT;PMNT-CCRD-CWDL;;;;Bargeldbezug Bancomat Raiffeisen Baden Karte xxxx 4821;6011
MARCO_SARA-001023;CH5800761016013456789;2025-03-17;2025-03-17;139.15;CHF;DBIT;PMNT-CCRD-POSD;IKEA;;;Einkauf IKEA Baden Karte xxxx 4821;5651
MARCO_SARA-001024;CH5800761016013456789;2025-03-17;2025-03-17;70.15;CHF;DBIT;PMNT-CCRD-POSD;Denner;;;Einkauf Denner Baden Karte xxxx 4821;5411
MARCO_SARA-001025;CH5800761016013456789;2025-03-17;2025-03-17;67.40;CHF;DBIT;PMNT-CCRD-POSD;Lidl;;;Einkauf Lidl Baden Karte xxxx 4821;5411
MARCO_SARA-001026;CH5800761016013456789;2025-03-17;2025-03-17;67.40;CHF;DBIT;PMNT-CCRD-POSD;IKEA;;;Einkauf IKEA Spreitenbach Karte xxxx 4821;5651
MARCO_SARA-001027;CH5800761016013456789;2025-03-17;2025-03-17;60.35;CHF;DBIT;PMNT-CCRD-POSD;Decathlon;;;Einkauf Decathlon Spreitenbach Karte xxxx 4821;5651
MARCO_SARA-001028;CH5800761016013456789;2025-03-17;2025-03-17;49.00;CHF;DBIT;PMNT-CCRD-POSD;Babywalz;;;Einkauf Babywalz Spreitenbach Karte xxxx 4821;5651
MARCO_SARA-001029;CH5800761016013456789;2025-03-17;2025-03-17;41.90;CHF;DBIT;PMNT-CCRD-POSD;Denner;;;Einkauf Denner Baden Karte xxxx 4821;5411
MARCO_SARA-001030;CH5800761016013456789;2025-03-17;2025-03-17;30.60;CHF;DBIT;PMNT-CCRD-POSD;Coop;;;Einkauf Coop Wettingen Karte xxxx 4821;5411
MARCO_SARA-001031;CH5800761016013456789;2025-03-17;2025-03-17;29.50;CHF;DBIT;PMNT-CCRD-POSD;Denner;;;Einkauf Denner Baden Karte xxxx 4821;5411
MARCO_SARA-001032;CH5800761016013456789;2025-03-18;2025-03-18;55.40;CHF;DBIT;PMNT-CCRD-POSD;Manor;;;Einkauf Manor Baden Karte xxxx 4821;5651
MARCO_SARA-001033;CH5800761016013456789;2025-03-19;2025-03-19;169.00;CHF;DBIT;PMNT-CCRD-POSD;Lidl;;;Einkauf Lidl Wettingen Karte xxxx 4821;5411
